1.018005	-0.492887	1
10.484590	0.369484	-1
0.911963	-2.662295	1
0.540365	-0.608531	1
10.480256	2.022623	-1
2.653264	1.546474	1
1.576832	-0.467991	1
1.784261	0.324065	1
7.807122	-2.894671	-1
1.043518	-0.891046	1
9.620885	0.737599	-1
1.398645	-0.809107	1
2.320616	-3.700353	1
1.585694	-1.479453	1
9.851444	1.684391	-1
1.149152	-2.286156	1
10.311000	1.401427	-1
3.050121	2.137301	1
10.498074	-1.072361	-1
2.904530	1.021570	1
1.845803	0.131876	1
1.217031	-2.589977	1
2.679833	1.429804	1
1.275489	-2.194352	1
11.219279	2.538276	-1
3.013004	0.425709	1
9.390860	0.468495	-1
8.124257	-0.979309	-1
1.558324	0.436311	1
9.612742	-0.094738	-1
8.114568	0.100470	-1
1.708755	-0.542885	1
0.373137	0.157558	1
3.708816	0.896625	1
3.167722	1.831892	1
9.352203	-0.045059	-1
9.402152	1.506816	-1
1.948744	-0.312439	1
9.849107	1.074598	-1
3.343533	1.737660	1
0.146472	-2.445970	1
0.077935	-2.597423	1
7.568300	-1.795739	-1
1.943915	-0.418943	1
7.610868	-2.654828	-1
3.106110	2.301044	1
8.373282	0.333694	-1
1.349819	0.360759	1
7.374984	-0.157706	-1
9.709845	-0.439027	-1
7.821851	0.405421	-1
2.525393	1.410399	1
8.932395	-0.249536	-1
8.402151	-1.233127	-1
7.588779	0.358814	-1
1.240226	-0.514472	1
10.295717	1.589422	-1
2.777551	0.545686	1
1.027000	-1.364428	1
8.557923	-1.970046	-1
1.149001	-0.306741	1
3.986396	2.729024	1
1.255260	-2.193959	1
9.504226	-0.646585	-1
9.453991	0.576262	-1
9.064454	-1.448485	-1
9.741121	1.676438	-1
2.072339	1.953023	1
3.381212	0.471670	1
3.028945	1.117587	1
2.890541	0.158979	1
2.770425	1.243461	1
1.460930	-0.976176	1
1.845504	0.970450	1
9.511046	0.942482	-1
9.469000	0.991392	-1
11.214187	1.719504	-1
0.573958	-0.229020	1
0.687834	-1.462832	1
2.286976	1.130269	1
1.989449	0.262634	1
1.210344	-2.263600	1
8.746741	-0.055180	-1
1.885474	0.576133	1
2.491802	2.269672	1
7.572873	-2.039581	-1
9.170439	-1.028963	-1
4.500639	2.919896	1
8.986559	0.801681	-1
4.429038	2.363749	1
8.139661	-1.072025	-1
10.082589	0.228716	-1
1.870638	0.964731	1
10.077094	1.877848	-1
8.646844	-3.533166	-1
0.805142	-1.535490	1
1.964662	-0.522881	1
10.083486	1.365469	-1
1.925259	-0.262165	1
3.448861	1.701383	1
9.251794	0.029622	-1
9.231891	0.194538	-1
8.596029	0.119822	-1
0.529906	-3.131764	1
1.506641	0.863112	1
7.591181	-0.697621	-1
9.185703	0.507130	-1
8.128487	-0.240143	-1
2.738552	0.183249	1
10.116959	2.914093	-1
2.952469	1.630773	1
2.098452	-0.725973	1
6.724305	-0.858135	-1
1.665976	-0.268430	1
1.772589	0.230774	1
9.287223	0.321225	-1
9.917554	-0.878999	-1
9.843805	0.947960	-1
0.634064	-1.723900	1
11.201463	2.412203	-1
3.609036	1.565745	1
0.106997	-0.670759	1
7.853850	-0.697830	-1
8.345659	-0.196393	-1
1.652593	-0.059674	1
7.656224	-1.983356	-1
2.241791	-1.089043	1
7.262670	-3.481892	-1
2.880419	1.767728	1
9.814630	-1.503972	-1
2.561449	0.893564	1
2.491903	1.225506	1
7.590672	-3.084682	-1
10.440181	2.314658	-1
1.873467	0.889810	1
9.107422	2.203886	-1
1.165635	-1.050131	1
8.369672	-1.928824	-1
1.509589	0.162719	1
2.445932	1.869188	1
8.692647	-0.413283	-1
3.340913	2.861160	1
2.046394	-0.157391	1
5.411496	4.268897	1
9.559858	-0.175951	-1
2.018780	0.492477	1
4.450304	3.570345	1
2.504184	2.139149	1
10.512112	1.230851	-1
9.731900	1.098619	-1
7.748002	0.319905	-1
8.021692	-1.820751	-1
10.791778	2.171734	-1
1.648960	-0.764021	1
8.156929	-1.217480	-1
3.242628	-0.197797	1
8.828708	0.619187	-1
1.289104	-0.980135	1
8.687305	-0.853327	-1
10.629103	0.596651	-1
2.439706	-1.005067	1
8.121769	-0.665970	-1
2.007730	-1.693244	1
8.378398	0.226947	-1
9.376427	-0.679952	-1
8.798432	-1.092138	-1
8.908840	-0.497179	-1
10.211453	1.353651	-1
7.801110	0.016711	-1
10.292301	0.313558	-1
1.524838	0.817424	1
4.352506	4.467501	1
10.084440	0.547172	-1
2.751322	2.780815	1
8.547547	-1.972531	-1
1.182562	-0.627239	1
9.805976	0.044436	-1
8.791775	0.838831	-1
7.998929	-1.702739	-1
8.549681	-0.299736	-1
9.567305	1.728972	-1
10.369878	1.218616	-1
8.174269	-3.388087	-1
9.226149	0.889086	-1
3.357176	1.298461	1
1.676097	-0.907389	1
1.403730	-0.664956	1
9.731779	2.207337	-1
1.969049	0.021129	1
8.756613	0.674095	-1
2.378529	1.020860	1
9.093577	-0.818718	-1
3.582489	0.873065	1
0.699125	-2.278563	1
9.111449	0.945488	-1
8.857841	2.391536	-1
0.751694	-1.750409	1
8.861332	-0.069755	-1
8.502126	-0.336187	-1
9.786452	-0.248094	-1
2.544553	1.296559	1
10.474097	1.194820	-1
10.313758	1.345934	-1
0.285483	-1.559692	1
8.725477	-0.928699	-1
2.682159	0.584155	1
0.787550	-1.928343	1
8.859098	-1.618646	-1
2.791811	0.563260	1
2.268229	1.039558	1
9.690737	0.770505	-1
10.097775	0.724846	-1
2.729430	0.708787	1
9.907433	0.060832	-1
2.393273	1.032148	1
8.154509	-1.483009	-1
2.570357	1.039530	1
8.672526	-0.255571	-1
8.357153	-0.658598	-1
2.917665	0.237835	1
10.281849	1.702020	-1
9.088673	1.346249	-1
4.127612	0.005704	1
8.614108	-0.727396	-1
1.294175	-1.816324	1
-0.284407	-3.268925	1
8.199680	-1.601341	-1
2.795732	0.466080	1
10.076762	-1.590371	-1
9.931383	0.557624	-1
2.249488	0.976872	1
2.477276	0.071750	1
8.192026	-1.542670	-1
0.281180	-2.438931	1
9.853631	0.983651	-1
8.058821	-2.324423	-1
1.922570	-0.011424	1
0.902293	-0.712068	1
1.401365	-1.923977	1
2.360924	-1.299733	1
-0.954648	-1.447466	1
1.197549	0.385717	1
1.720417	-0.385001	1
10.116662	1.859345	-1
2.798140	1.193611	1
2.273938	-0.354278	1
7.783763	-0.805891	-1
2.556545	1.579369	1
5.108583	1.109487	1
6.567774	-3.445966	-1
9.231500	-0.926969	-1
9.885743	1.332389	-1
0.386138	-1.693180	1
9.098638	-0.952707	-1
2.951795	-1.587694	1
7.627093	-0.414314	-1
1.649185	-0.577834	1
0.665993	0.592155	1
10.056932	1.909307	-1
2.515199	0.993933	1
3.542304	1.478101	1
0.760322	-2.521433	1
7.763969	-0.724088	-1
10.638313	1.390696	-1
8.996302	0.955448	-1
1.639663	-1.375006	1
2.920199	2.429724	1
2.649484	1.969026	1
11.366372	2.129187	-1
8.810013	-0.542174	-1
2.842207	1.545130	1
1.425189	0.804248	1
-1.261815	-1.873959	1
0.806084	-0.303283	1
9.890378	2.388047	-1
9.888684	1.850978	-1
1.742167	0.317644	1
2.077392	0.275628	1
9.356201	-0.404980	-1
2.465820	0.470045	1
8.424762	-0.195030	-1
0.177479	-3.266021	1
0.728519	-2.036935	1
9.184523	0.753487	-1
2.726621	-0.358236	1
3.396032	1.233720	1
10.191140	0.294807	-1
2.551636	3.254923	1
4.015265	4.576406	1
2.353307	1.024471	1
10.182971	1.071516	-1
1.966843	-0.071515	1
8.880075	-0.283832	-1
8.083266	-0.312677	-1
2.118323	0.289478	1
10.427654	1.356968	-1
8.127255	-1.707161	-1
8.261777	-1.702709	-1
8.483092	-1.831648	-1
8.896285	0.041913	-1
10.515897	1.790888	-1
1.380159	0.054575	1
8.564103	-1.239090	-1
1.900072	0.594698	1
9.229150	1.283967	-1
3.228816	1.173737	1
9.742101	0.632018	-1
1.259501	-0.740584	1
2.486414	-0.195176	1
1.293492	0.930439	1
8.988564	0.026424	-1
8.336103	-0.002544	-1
10.084506	0.981615	-1
2.152656	-1.429582	1
7.190797	-1.578544	-1
2.896285	0.323280	1
2.871697	0.492692	1
4.264803	0.832314	1
10.283625	0.495479	-1
9.872990	2.057451	-1
7.744115	-0.734378	-1
2.223851	0.045570	1
7.435210	-0.868335	-1
10.990040	1.012854	-1
6.763066	-3.687896	-1
10.660301	1.974146	-1
8.095622	-1.808107	-1
8.140989	0.480754	-1
7.757221	-1.312824	-1
8.494558	0.093846	-1
1.804050	0.656597	1
9.037219	-1.316923	-1
9.047108	0.413478	-1
0.460436	-1.704209	1
1.900753	0.805001	1
10.559840	1.958894	-1
8.440093	0.945161	-1
10.078618	2.119429	-1
2.676775	1.731692	1
9.412757	-1.208196	-1
8.670542	-1.065547	-1
8.939355	0.508160	-1
8.342959	-0.973776	-1
1.997098	-1.331596	1
1.287482	-1.163925	1
9.463387	1.352560	-1
9.133588	-0.284991	-1
2.918524	0.211997	1
9.405864	0.139883	-1
9.753207	0.632455	-1
2.573349	0.553304	1
-0.293943	-1.150265	1
8.718057	0.058769	-1
9.295372	0.713690	-1
9.388420	-0.453228	-1
3.217299	-0.061278	1
2.726003	-0.752344	1
3.409153	1.218470	1
8.616665	-1.678218	-1
0.879150	-1.889759	1
2.212291	0.912807	1
2.193893	-0.048140	1
8.646401	0.730163	-1
9.508840	1.000742	-1
1.313912	0.288675	1
10.382567	2.612920	-1
9.677433	2.247683	-1
1.673790	-0.830735	1
1.195469	-0.264192	1
0.791676	-1.525558	1
1.340136	-1.986918	1
3.562897	2.231204	1
8.810668	1.359151	-1
1.293128	-1.162829	1
2.569311	1.852314	1
0.772073	-0.776942	1
1.915288	0.741767	1
8.840903	1.495986	-1
11.113016	2.171485	-1
-0.571508	-3.604894	1
3.634758	-0.474820	1
-1.435544	-1.353307	1
0.450511	-0.710831	1
0.938429	-0.468840	1
2.994868	1.431962	1
2.942465	-0.984706	1
9.782476	0.730589	-1
2.698327	-0.589095	1
2.946839	1.615663	1
2.047727	-0.133486	1
1.492758	0.167828	1
2.181597	-0.955843	1
0.268560	-1.362430	1
1.119494	-1.160818	1
1.478404	-0.690242	1
9.875856	0.857819	-1
3.361252	0.982968	1
2.887444	0.349962	1
1.855843	0.041675	1
8.964804	-0.304129	-1
2.141120	0.885626	1
3.403498	0.259020	1
1.838077	0.556947	1
3.186594	2.217500	1
2.567768	1.805383	1
2.232212	0.293027	1
9.682314	0.381977	-1
7.956685	-0.900218	-1
2.107214	0.273812	1
10.209971	1.547941	-1
1.730194	-1.665544	1
9.532666	0.751957	-1
8.578605	-0.827781	-1
2.297810	-0.416545	1
1.095323	0.150647	1
7.932132	-0.805834	-1
8.177177	-3.145427	-1
9.624783	1.028305	-1
1.867744	0.295061	1
3.170624	-0.260110	1
8.611525	-0.857306	-1
1.672537	-0.652449	1
4.525062	2.952085	1
1.260526	-0.367032	1
-0.162973	-2.605143	1
9.395341	-1.105152	-1
2.323764	-0.478524	1
2.065315	-0.289739	1
2.862992	1.351614	1
9.660115	1.974623	-1
9.691841	-0.205444	-1
2.989024	1.363013	1
3.794352	0.682296	1
1.248774	-0.285905	1
8.608391	-1.212557	-1
9.793171	-0.733331	-1
8.469341	-0.239171	-1
11.115186	2.673956	-1
9.205102	-0.419366	-1
-0.049867	-2.722060	1
7.191878	-3.791149	-1
9.355371	0.634408	-1
0.320234	-0.271803	1
9.587100	2.112481	-1
8.723619	1.081416	-1
9.723266	1.447911	-1
1.763138	-2.844019	1
2.083272	-0.816866	1
9.697488	0.283626	-1
10.869324	3.175117	-1
8.382747	0.080882	-1
3.097960	-0.921502	1
9.155927	-0.402842	-1
2.048110	0.989108	1
2.116231	-1.163660	1
1.352036	-0.537839	1
1.923138	-0.671967	1
9.067292	0.325020	-1
8.110384	0.777863	-1
1.673041	-1.528498	1
9.185953	0.326528	-1
8.895689	-0.809375	-1
1.713549	0.035755	1
2.956929	0.416660	1
9.032662	-0.844623	-1
3.788058	1.505111	1
1.973212	0.434913	1
0.769476	-0.617619	1
8.978103	-1.313922	-1
9.927252	-0.480409	-1
0.742319	-1.309922	1
10.351857	0.916724	-1
6.762436	-1.303417	-1
3.462029	1.585782	1
10.839043	1.677873	-1
8.931046	-0.165463	-1
9.060976	1.267709	-1
9.180009	-0.233191	-1
9.522305	2.288280	-1
2.487250	2.426258	1
1.957049	-0.078276	1
2.168738	0.357418	1
9.753264	0.584754	-1
1.321070	-0.496312	1
3.234738	1.036902	1
8.984507	0.590156	-1
8.954633	-0.263347	-1
1.989594	0.399279	1
8.142462	-1.423055	-1
9.213842	1.337484	-1
1.552658	-0.160714	1
11.689439	2.221180	-1
10.017570	1.062525	-1
2.551516	0.965577	1
10.615916	0.719533	-1
2.155299	1.301095	1
8.817762	-0.452710	-1
8.739810	-1.455921	-1
2.547935	-0.528745	1
2.269853	0.977779	1
8.932537	-0.473435	-1
9.023868	-1.349447	-1
8.997044	-0.477853	-1
8.682151	0.558670	-1
0.762205	-1.984045	1
2.443454	0.620356	1
8.644483	-0.241792	-1
10.199801	0.676300	-1
9.100906	1.241218	-1
3.453996	-0.041842	1
9.005710	2.282250	-1
7.781256	-0.315476	-1
7.744625	-0.630893	-1
2.950688	0.586288	1
2.654021	-0.845880	1
3.504278	0.988567	1
2.429467	0.583733	1
2.607047	-1.414456	1
2.962271	-0.625037	1
3.213450	0.143238	1
8.534645	0.758004	-1
1.571260	-0.955579	1
9.392516	0.525993	-1
10.223815	0.721499	-1
3.878813	1.994989	1
2.249805	1.010099	1
2.059555	1.276592	1
2.962142	1.622701	1
3.889676	2.493147	1
4.107555	2.741476	1
3.159538	1.641123	1
0.784170	-1.706379	1
3.131162	3.058971	1
8.625695	-0.070812	-1
8.988897	0.187482	-1
2.583959	-2.293069	1
2.781047	1.046548	1
9.694165	0.965498	-1
9.763260	1.940362	-1
10.144677	1.118212	-1
7.842486	-1.789366	-1
2.060012	0.119715	1
2.474404	0.118429	1
8.494833	0.534572	-1
8.948455	-0.840690	-1
2.492227	2.088476	1
9.452462	1.822549	-1
3.102149	2.185281	1
2.203505	-0.636749	1
2.278038	-0.563578	1
-0.016971	-2.303324	1
3.076690	1.111192	1
10.483474	2.157638	-1
8.644890	-0.459121	-1
0.801369	-0.137307	1
9.437755	-1.216192	-1
3.286040	1.869199	1
1.508267	-1.723395	1
3.339572	1.796230	1
9.074675	-1.843324	-1
10.262738	0.026057	-1
0.355891	-1.861938	1
9.639508	2.240732	-1
9.758258	0.644811	-1
2.762042	-1.094154	1
2.555815	-0.819569	1
10.862751	2.777731	-1
2.515962	0.336619	1
1.795641	1.740312	1
2.804461	1.756591	1
9.791586	2.062020	-1
9.185456	-2.063486	-1
9.993512	0.190830	-1
2.015620	-0.082507	1
2.799169	0.100023	1
1.945758	-0.330033	1
8.815655	0.649895	-1
1.893837	0.415625	1
3.801324	2.446078	1
9.371696	0.940050	-1
1.901306	-1.117660	1
8.761392	-0.183512	-1
9.602810	2.557493	-1
8.842901	-1.284818	-1
8.371592	-2.521727	-1
9.812917	-0.839338	-1
2.939539	2.082468	1
1.710207	-0.245407	1
0.341167	-2.760522	1
9.460939	-0.990651	-1
8.659053	-0.972563	-1
2.165886	1.393735	1
1.151670	-0.352302	1
1.777667	-1.129360	1
9.336796	0.156173	-1
2.122612	0.019858	1
2.743053	-0.523790	1
1.790875	-0.295610	1
9.506324	-0.368333	-1
3.743078	0.532049	1
9.009957	-0.350926	-1
2.073204	0.060958	1
8.370652	0.650932	-1
9.076326	0.166544	-1
2.123654	-0.009386	1
1.748994	-0.112366	1
9.826001	2.328621	-1
8.203217	-0.905891	-1
0.601786	-2.321309	1
8.667650	-0.579980	-1
1.286481	0.163785	1
9.775557	0.723186	-1
10.046435	0.320976	-1
10.240667	0.261034	-1
7.630732	-1.565892	-1
2.491737	0.336880	1
9.719038	-0.181554	-1
8.172805	-0.469593	-1
0.738593	-1.551110	1
2.380392	0.761751	1
8.771323	0.507732	-1
7.970993	-1.716677	-1
10.068719	0.848778	-1
11.513264	2.438863	-1
9.218579	-0.691123	-1
1.248446	-0.955069	1
2.785986	2.299618	1
8.098255	-0.741630	-1
0.676033	0.840758	1
11.231273	1.826126	-1
1.822843	-2.280547	1
2.117622	0.509454	1
1.669864	0.275963	1
3.820628	1.865246	1
10.026685	1.585525	-1
9.259607	-0.727461	-1
1.771211	-0.125960	1
1.619541	1.026355	1
1.405609	-0.732830	1
8.210893	-1.408804	-1
10.054763	1.762799	-1
2.585744	2.365130	1
0.612144	-0.625176	1
1.857017	0.637440	1
1.591572	-1.562291	1
10.484045	0.573422	-1
1.774211	0.055756	1
1.894080	1.834230	1
2.003435	0.211841	1
10.043013	2.475362	-1
2.291956	0.585130	1
0.838996	0.024777	1
9.599131	0.431259	-1
6.739632	-1.242102	-1
2.133607	-0.728750	1
10.649557	0.501034	-1
2.047608	-0.485581	1
1.798068	-1.334541	1
2.522667	0.255136	1
11.521572	1.436349	-1
10.254590	0.425243	-1
10.238080	1.317501	-1
8.319756	-0.273282	-1
8.680411	0.370989	-1
2.299467	0.309313	1
2.665062	1.161774	1
3.340937	1.672589	1
1.770372	-1.081847	1
1.812054	-0.939538	1
0.989672	-1.215980	1
3.006773	-0.157892	1
2.763362	0.569144	1
2.342814	0.084386	1
3.624081	1.104975	1
9.115520	0.122102	-1
8.084198	-2.000440	-1
1.387644	-0.855317	1
3.257677	1.091447	1
9.922742	0.674248	-1
9.534267	1.784507	-1
2.373570	1.057034	1
1.391141	-1.116003	1
1.954670	-0.652208	1
9.910238	-0.846228	-1
9.527359	0.336055	-1
9.112583	-1.861630	-1
3.382856	-0.555759	1
8.950367	-0.343816	-1
2.988072	1.566319	1
2.105009	0.137909	1
1.967607	-1.062514	1
9.426045	-0.849172	-1
10.069383	-0.729194	-1
2.164846	-0.500927	1
1.221014	-0.717641	1
0.909671	0.252750	1
8.713900	1.181683	-1
6.937118	-2.286134	-1
9.015291	1.124581	-1
3.493086	-0.026744	1
7.903994	-1.033131	-1
2.171586	1.990573	1
1.631827	2.356794	1
8.097714	-1.699699	-1
8.842959	-1.195756	-1
1.455678	-0.176390	1
9.827067	0.303858	-1
8.875634	-0.316641	-1
0.331338	-2.103831	1
3.356881	1.416983	1
1.447511	-0.893770	1
8.190582	-0.267763	-1
3.146758	1.073603	1
7.513871	-2.698860	-1
0.727908	0.050304	1
3.584858	0.975195	1
8.274190	-2.245837	-1
10.643037	0.738619	-1
10.178926	1.450556	-1
9.825814	-0.073692	-1
3.089696	0.564611	1
9.521429	2.297362	-1
1.871411	0.684894	1
10.339990	0.660390	-1
8.516896	-0.549534	-1
9.156314	-0.929472	-1
1.065771	0.392847	1
5.885270	-2.676163	-1
1.356661	1.346965	1
2.471721	0.523863	1
1.849614	1.045141	1
1.936059	0.147885	1
2.081452	0.070146	1
2.974940	0.271984	1
0.586957	-3.674140	1
1.599731	-0.101996	1
1.732189	1.424303	1
10.010452	0.458425	-1
8.333467	0.124426	-1
11.103983	1.777331	-1
0.924005	-1.139209	1
1.387493	-0.710058	1
2.102337	-1.073597	1
1.602967	-0.216452	1
1.287410	-0.225998	1
8.129526	0.078535	-1
8.544643	0.540179	-1
1.446766	0.280622	1
2.387581	-0.736869	1
1.962855	0.890810	1
1.178628	-1.869018	1
1.276165	-0.453285	1
1.944047	0.655020	1
10.176426	2.760857	-1
8.411755	-1.620218	-1
2.978319	-0.407953	1
9.253937	-0.171798	-1
2.331919	1.046599	1
4.174734	2.066319	1
9.445877	1.372990	-1
2.259416	0.256715	1
8.416093	-1.203473	-1
1.848414	0.447316	1
8.779594	0.400397	-1
0.722399	0.291301	1
1.487997	1.118733	1
10.665191	2.349134	-1
8.377502	0.662746	-1
8.998409	1.277958	-1
3.129780	0.656072	1
2.618051	1.457261	1
9.584675	1.942530	-1
0.064493	-1.084401	1
1.842944	-0.993643	1
2.339101	-0.246535	1
-0.127655	-1.700557	1
7.867919	-0.191592	-1
8.371234	-0.900391	-1
7.689105	-1.606561	-1
1.759169	-0.379788	1
11.214090	2.621541	-1
1.405146	-0.579438	1
1.315859	-1.445273	1
8.374509	0.417089	-1
2.311306	-0.242613	1
10.332004	2.733926	-1
1.029632	0.041820	1
1.525669	-1.654798	1
2.799494	0.603490	1
1.621693	0.103795	1
10.097663	1.198645	-1
9.611637	1.717162	-1
9.361640	1.657002	-1
10.279254	3.617894	-1
2.547039	0.790359	1
10.394082	1.533550	-1
9.274097	-0.057791	-1
9.449061	1.245303	-1
3.441655	1.245512	1
3.219018	1.014156	1
9.008562	1.208301	-1
10.664832	1.903493	-1
0.881344	-2.088347	1
1.643671	-2.066604	1
2.679910	0.821651	1
4.533664	3.607579	1
0.653540	-2.126462	1
8.196006	-1.118883	-1
0.130506	-2.669705	1
9.014227	-0.075045	-1
2.981253	1.267913	1
3.674372	3.540175	1
9.947504	2.010642	-1
9.149708	-0.984851	-1
6.901502	-2.546082	-1
8.165593	0.018073	-1
2.717295	1.168176	1
10.890951	3.398610	-1
9.711713	0.495016	-1
